/component/content/category/18?layout=blog&format=feed&type=rss, /component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss;1;1,09089;77,27273
/component/content/category/18?layout=blog&format=feed&type=rss==>/component/content/category/18?layout=blog&format=feed&type=rss, (/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18);1;1,29506;21,63743
/component/content/category/18?layout=blog&format=feed&type=rss, /component/content/category/18?layout=blog&format=feed&type=rss==>(/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18);1;1,29506;44,22311
/component/content/category/18?layout=blog&format=feed&type=rss==>/index.php?option=com_content&view=category&layout=blog&id=18;1;2,24595;37,52437
/component/content/category/18?layout=blog&format=feed&type=rss==>/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss;1;1,59841;26,70565
/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss;1;1,59841;71,16883
/component/content/category/18?layout=blog&format=feed&type=rss==>/index.php?option=com_content&view=category&layout=blog&id=18, /index.php?option=com_content&view=category&layout=blog&id=18;1;1,29506;21,63743
/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18==>/index.php?option=com_content&view=category&layout=blog&id=18;1;1,29506;57,66234
/component/content/category/18?layout=blog&format=feed&type=rss==>/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss, /component/content/category/18?layout=blog&format=feed&type=rss;1;1,05589;17,64133
/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss, /component/content/category/18?layout=blog&format=feed&type=rss;1;1,05589;47,01299
/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss==>/component/content/category/18?layout=blog&format=feed&type=rss;1;1,05589;66,05839
/component/content/category/18?layout=blog&format=feed&type=rss==>/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18;1;1,02672;17,15400
/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18;1;1,02672;45,71429
/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss==>/index.php?option=com_content&view=category&layout=blog&id=18;1;1,02672;64,23358
/component/content/category/18?layout=blog&format=feed&type=rss==>(/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18), /component/content/category/18?layout=blog&format=feed&type=rss;1;1,07339;17,93372
/component/content/category/18?layout=blog&format=feed&type=rss, (/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18)==>/component/content/category/18?layout=blog&format=feed&type=rss;1;1,07339;74,19355
/component/content/category/18?layout=blog&format=feed&type=rss==>(/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18), /index.php?option=com_content&view=category&layout=blog&id=18;1;1,00922;16,86160
/component/content/category/18?layout=blog&format=feed&type=rss, (/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18)==>/index.php?option=com_content&view=category&layout=blog&id=18;1;1,00922;69,75806
/component/content/category/18?layout=blog&format=feed&type=rss==>/index.php?option=com_content&view=category&layout=blog&id=18, (/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18);1;1,20173;20,07797
/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18==>(/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18);1;1,20173;53,50649
/dalsie-vzdelavanie==>/prijimaciekonanie;1;1,54008;32,91771
/dalsie-vzdelavanie==>/struktura-univerzity;1;1,14339;24,43890
/dalsie-vzdelavanie==>/studium;1;1,75009;37,40648
/index.php?option=com_content&view=article&id=180&Itemid=53==>/prijimaciekonanie/podmienky-prijatia/178;1;2,81181;80,87248
/index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss;1;3,23183;65,33019
/index.php?option=com_content&view=category&layout=blog&id=18==>(/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18);1;1,02672;20,75472
/index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss, /component/content/category/18?layout=blog&format=feed&type=rss;1;1,68592;34,08019
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss==>/component/content/category/18?layout=blog&format=feed&type=rss;1;1,68592;52,16606
/index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18;1;1,63925;33,13679
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss==>/index.php?option=com_content&view=category&layout=blog&id=18;1;1,63925;50,72202
/index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss, (/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18);1;1,15506;23,34906
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss==>(/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18);1;1,15506;35,74007
/index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss, /component/content/category/18?layout=blog&format=feed&type=rss, /component/content/category/18?layout=blog&format=feed&type=rss;1;1,15506;23,34906
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss==>/component/content/category/18?layout=blog&format=feed&type=rss, /component/content/category/18?layout=blog&format=feed&type=rss;1;1,15506;35,74007
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss, /component/content/category/18?layout=blog&format=feed&type=rss==>/component/content/category/18?layout=blog&format=feed&type=rss;1;1,15506;68,51211
/index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss, /component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18;1;1,12006;22,64151
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss==>/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18;1;1,12006;34,65704
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss, /component/content/category/18?layout=blog&format=feed&type=rss==>/index.php?option=com_content&view=category&layout=blog&id=18;1;1,12006;66,43599
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss==>/component/content/category/18?layout=blog&format=feed&type=rss, (/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18);1;1,05589;32,67148
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss, /component/content/category/18?layout=blog&format=feed&type=rss==>(/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18);1;1,05589;62,62976
/index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss;1;1,24840;25,23585
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss==>/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss;1;1,24840;38,62816
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss;1;1,24840;76,15658
/index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18, /index.php?option=com_content&view=category&layout=blog&id=18;1;1,07339;21,69811
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss==>/index.php?option=com_content&view=category&layout=blog&id=18, /index.php?option=com_content&view=category&layout=blog&id=18;1;1,07339;33,21300
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18==>/index.php?option=com_content&view=category&layout=blog&id=18;1;1,07339;65,48043
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss==>/index.php?option=com_content&view=category&layout=blog&id=18, (/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18);1;1,00922;31,22744
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18==>(/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18);1;1,00922;61,56584
/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss==>(/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18), /component/content/category/18?layout=blog&format=feed&type=rss;1;1,02088;31,58845
/index.php?option=com_content&view=category&layout=blog&id=18==>/index.php?option=com_content&view=category&layout=blog&id=18;1;2,24595;45,40094
/index.php?option=com_content&view=category&layout=blog&id=18==>/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss;1;1,59841;32,31132
/index.php?option=com_content&view=category&layout=blog&id=18, /index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss;1;1,59841;71,16883
/index.php?option=com_content&view=category&layout=blog&id=18==>/index.php?option=com_content&view=category&layout=blog&id=18, /index.php?option=com_content&view=category&layout=blog&id=18;1;1,29506;26,17925
/index.php?option=com_content&view=category&layout=blog&id=18, /index.php?option=com_content&view=category&layout=blog&id=18==>/index.php?option=com_content&view=category&layout=blog&id=18;1;1,29506;57,66234
/index.php?option=com_content&view=category&layout=blog&id=18==>/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss, /component/content/category/18?layout=blog&format=feed&type=rss;1;1,05589;21,34434
/index.php?option=com_content&view=category&layout=blog&id=18, /index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss, /component/content/category/18?layout=blog&format=feed&type=rss;1;1,05589;47,01299
/index.php?option=com_content&view=category&layout=blog&id=18, /index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss==>/component/content/category/18?layout=blog&format=feed&type=rss;1;1,05589;66,05839
/index.php?option=com_content&view=category&layout=blog&id=18==>/index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18;1;1,02672;20,75472
/index.php?option=com_content&view=category&layout=blog&id=18, /index.php?option=com_content&view=category&layout=blog&id=18==>/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18;1;1,02672;45,71429
/index.php?option=com_content&view=category&layout=blog&id=18, /index.php?option=com_content&view=category&layout=blog&id=18, /component/content/category/18?layout=blog&format=feed&type=rss==>/index.php?option=com_content&view=category&layout=blog&id=18;1;1,02672;64,23358
/index.php?option=com_content&view=category&layout=blog&id=18==>(/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18), /component/content/category/18?layout=blog&format=feed&type=rss;1;1,07339;21,69811
/index.php?option=com_content&view=category&layout=blog&id=18==>(/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18), /index.php?option=com_content&view=category&layout=blog&id=18;1;1,00922;20,40094
/index.php?option=com_content&view=category&layout=blog&id=18, (/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18)==>/index.php?option=com_content&view=category&layout=blog&id=18;1;1,00922;98,29545
/index.php?option=com_content&view=category&layout=blog&id=18==>/index.php?option=com_content&view=category&layout=blog&id=18, (/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18);1;1,20173;24,29245
/index.php?option=com_content&view=category&layout=blog&id=18, /index.php?option=com_content&view=category&layout=blog&id=18==>(/component/content/category/18?layout=blog&format=feed&type=rss, /index.php?option=com_content&view=category&layout=blog&id=18);1;1,20173;53,50649
/index.php?view=article&id=135&option=com_content&Itemid=4==>/prijimaciekonanie;1;1,05005;35,08772
/informacie==>/o-univerzite;1;1,17256;20,91571
/informacie==>/prijimaciekonanie;1;1,55174;27,67950
/informacie==>/struktura-univerzity;1;1,35340;24,14152
/informacie==>/studium;1;1,96593;35,06764
/o-univerzite==>/prijimaciekonanie;1;1,68008;25,82960
/o-univerzite==>/struktura-univerzity;1;2,45012;37,66816
/o-univerzite==>/struktura-univerzity/filozoficka-fakulta;1;1,26006;19,37220
/o-univerzite==>/studium;1;1,98343;30,49327
/o-univerzite/adresar==>/o-univerzite/adresar;1;1,95426;13,78034
/o-univerzite/adresar==>/prijimaciekonanie;1;1,02088;7,19868
/o-univerzite/adresar==>/struktura-univerzity;1;1,14339;8,06253
/o-univerzite/adresar==>/studium;1;1,10839;7,81571
/oznamy?format=feed&type=rss==>/oznamy?format=feed&type=rss;1;1,40007;43,63636
/priame-odkazy/206-Moznosti-studia-v-akademickom-roku-20122013==>/prijimaciekonanie/moznosti-vs-studia;1;1,68592;89,75155
/prijimaciekonanie==>/dalsie-vzdelavanie;1;1,65675;7,51720
/prijimaciekonanie==>/index.php?option=com_content&view=article&id=180&Itemid=53;1;1,58675;7,19958
/prijimaciekonanie==>/index.php?option=com_content&view=article&id=180&Itemid=53, /prijimaciekonanie/podmienky-prijatia/178;1;1,24256;5,63790
/prijimaciekonanie, /index.php?option=com_content&view=article&id=180&Itemid=53==>/prijimaciekonanie/podmienky-prijatia/178;1;1,24256;78,30882
/prijimaciekonanie==>/informacie;1;1,41757;6,43197
/prijimaciekonanie==>/o-univerzite;1;1,93093;8,76125
/prijimaciekonanie==>/prijimaciekonanie;1;5,50694;24,98677
/prijimaciekonanie==>/prijimaciekonanie, /prijimaciekonanie;1;1,46424;6,64373
/prijimaciekonanie, /prijimaciekonanie==>/prijimaciekonanie;1;1,46424;26,58898
/prijimaciekonanie==>/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia;1;1,73842;7,88777
/prijimaciekonanie, /prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia;1;1,73842;31,56780
/prijimaciekonanie==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia;1;2,25178;10,21705
/prijimaciekonanie, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;1;2,25178;40,88983
/prijimaciekonanie==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia/178;1;2,17594;9,87295
/prijimaciekonanie, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia/178;1;2,17594;39,51271
/prijimaciekonanie==>/prijimaciekonanie, /prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,15506;5,24087
/prijimaciekonanie, /prijimaciekonanie==>/prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,15506;20,97458
/prijimaciekonanie==>/prijimaciekonanie, /studium;1;1,34757;6,11435
/prijimaciekonanie, /prijimaciekonanie==>/studium;1;1,34757;24,47034
/prijimaciekonanie==>/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;1;1,82009;8,25834
/prijimaciekonanie, /prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;1;1,82009;33,05085
/prijimaciekonanie, /prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;1;1,82009;80,82902
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia;1;7,04702;31,97459
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie;1;1,63342;7,41133
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie;1;1,63342;23,17881
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia;1;1,16089;5,26734
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia;1;1,16089;16,47351
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/355;1;1,22506;5,55850
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/355;1;1,22506;17,38411
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/358;1;1,67425;7,59661
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/358;1;1,67425;23,75828
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/369;1;2,40929;10,93171
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/369;1;2,40929;34,18874
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/moznosti-vs-studia/370;1;2,11177;9,58179
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/moznosti-vs-studia/370;1;2,11177;29,96689
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/podmienky-prijatia;1;2,03594;9,23769
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/podmienky-prijatia;1;2,03594;28,89073
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/podmienky-prijatia/178;1;1,91343;8,68184
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/podmienky-prijatia/178;1;1,91343;27,15232
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,05005;4,76443
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/prihlasovanie-sa-na-studium;1;1,05005;14,90066
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /studium;1;1,45257;6,59079
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/studium;1;1,45257;20,61258
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;1;1,66258;7,54367
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/podmienky-prijatia/178;1;1,66258;23,59272
/prijimaciekonanie, /prijimaciekonanie/moznosti-vs-studia, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/podmienky-prijatia/178;1;1,66258;81,66189
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia/355;1;1,31840;5,98200
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia/358;1;1,70925;7,75543
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia/369;1;2,49096;11,30228
/prijimaciekonanie==>/prijimaciekonanie/moznosti-vs-studia/370;1;2,43262;11,03759
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia;1;10,16801;46,13552
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /o-univerzite;1;1,00338;4,55267
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/o-univerzite;1;1,00338;9,86804
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie;1;2,94015;13,34039
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie;1;2,94015;28,91566
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/moznosti-vs-studia;1;2,77097;12,57279
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/moznosti-vs-studia;1;2,77097;27,25186
/prijimaciekonanie==>/prijimaciekonanie/podmienky-prijatia, /prijimaciekonanie/moznosti-vs-studia/369;1;1,07922;4,89677
/prijimaciekonanie, /prijimaciekonanie/podmienky-prijatia==>/prijimaciekonanie/moznosti-vs-studia/369;1;1,07922;10,61388
